Linje 1 har ugyldig email: customer_id,name,email,purchase_amount
Linje 7232 har ugyldig email: 7231,Adrian Brown,,286.55
Linje 7242 har ugyldig email: 7241,Wesley Adams,,183.92
Linje 7250 har ugyldig email: ,,,
Linje 7257 har ugyldig email: 7256,Gregory Murray,gregory.murraygmail.com,366.48
Linje 7260 har ugyldig email: 7259,Dave Garcia,,851.62
Linje 7271 har ugyldig email: 7270,Cynthia Griffin,cynthia.griffinyahoo.com,165.86
Linje 7278 har ugyldig email: ,,,
Linje 7281 har ugyldig email: 7280,Mr. Austin Rodriguez Jr.,,234.5
Linje 7295 har ugyldig email: ,,,
Linje 7297 har ugyldig email: ,,,
Linje 7318 har ugyldig email: ,,,
Linje 7324 har ugyldig email: ,,,
Linje 7335 har ugyldig email: 7334,Patricia Myers,,605.06
Linje 7338 har ugyldig email: 7337,Jeff Reynolds,,504.03
Linje 7344 har ugyldig email: ,,,
Linje 7350 har ugyldig email: ,,,
Linje 7380 har ugyldig email: ,Michael Vance,michael.vanceyahoo.com,941.42
Linje 7386 har ugyldig email: ,,,
Linje 7397 har ugyldig email: ,,,
Linje 7402 har ugyldig email: 7401,Erica Perez,,367.01
Linje 7405 har ugyldig email: 7404,Regina Phillips,,,815.57
Linje 7422 har ugyldig email: ,,,
Linje 7433 har ugyldig email: ,,,
Linje 7457 har ugyldig email: ,,,
Linje 7469 har ugyldig email: 7468,Steve Wilkins,,642.39
Linje 7495 har ugyldig email: ,,,
Linje 7501 har ugyldig email: 7500,Rachel Simpson,,-208.34
Linje 7503 har ugyldig email: ,,,
Linje 7505 har ugyldig email: ,,,
Linje 7511 har ugyldig email: 7510,Christopher Thompson,,256.51
Linje 7514 har ugyldig email: ,,,
Linje 7536 har ugyldig email: 7535,Emily Schneider,,551.51
Linje 7545 har ugyldig email: nan,  Barbara Miller   ,,555.9
Linje 7551 har ugyldig email: ,,,
Linje 7554 har ugyldig email: ,,,
Linje 7563 har ugyldig email: ,,,
Linje 7591 har ugyldig email: ,,,
Linje 7593 har ugyldig email: ,,,
Linje 7600 har ugyldig email: -789,Thomas Roth,,441.01
Linje 7602 har ugyldig email: 7601,Trevor Small,,276.24
Linje 7603 har ugyldig email: ,,,
Linje 7604 har ugyldig email: ,,,
Linje 7611 har ugyldig email: 7610,Sherry Mendoza,,803.8
Linje 7651 har ugyldig email: 7650,Scott Woodward,,119.62
Linje 7686 har ugyldig email: ,,,
Linje 7694 har ugyldig email: 7693,Jonathan Wright,jonathan.wrightyahoo.com,883.14
Linje 7698 har ugyldig email: 7697,John Jones,john.jonesgmail.com,473.44
Linje 7701 har ugyldig email: ,7700,Russell Thompson,,647.74
Linje 7709 har ugyldig email: 7708,Adam King,,71.05
Linje 7746 har ugyldig email: ,,,
Linje 7778 har ugyldig email: 7777,Jennifer Green,,23.34
Linje 7792 har ugyldig email: ,,,
Linje 7793 har ugyldig email: 7792,Debra Cochran,,574.3
Linje 7817 har ugyldig email: ,,,
Linje 7829 har ugyldig email: 7828,Matthew Bryant,matthew.bryanthotmail.com,654.9
Linje 7832 har ugyldig email: -700,,Daniel Graham,daniel.grahamyahoo.com,75.31
Linje 7837 har ugyldig email: 7836,Kelsey Medina,kelsey.medinahotmail.com,428.32
Linje 7847 har ugyldig email: ,,,
Linje 7853 har ugyldig email: ,,,
Linje 7863 har ugyldig email: ,,,
Linje 7879 har ugyldig email: 7878,Jerome Malone,,886.25
Linje 7893 har ugyldig email: ,Mark Zimmerman,,346.76
Linje 7902 har ugyldig email: 7901,,John Becker,,873.91
Linje 7904 har ugyldig email: ,,,
Linje 7908 har ugyldig email: 7907,Tanya Gonzalez,tanya.gonzalezhotmail.com,964.22
Linje 7927 har ugyldig email: ,,,
Linje 7931 har ugyldig email: ,,,
Linje 7939 har ugyldig email: 7938,victoria lowery,,21.5
Linje 7961 har ugyldig email: ,,,
Linje 7990 har ugyldig email: ,,,
Linje 7997 har ugyldig email: 4537,Jeffrey Howell,,,403.5
Linje 8035 har ugyldig email: ,,,
Linje 8036 har ugyldig email: 8035,James Herman,james.hermanyahoo.com,902.91
Linje 8050 har ugyldig email: ,,,
Linje 8072 har ugyldig email: 8071,Christopher White,,690.15
Linje 8080 har ugyldig email: ,,,,
Linje 8082 har ugyldig email: ,,,
Linje 8085 har ugyldig email: 8084,Rebekah Perez,,869.76
Linje 8107 har ugyldig email: 8106,Julie Porter,,725.51
Linje 8123 har ugyldig email: 8122,Robin Brown,,960.32
Linje 8139 har ugyldig email: 8138,Howard Kent,howard.kentyahoo.com,908.9
Linje 8154 har ugyldig email: ,,,
Linje 8162 har ugyldig email: 8161,  Lori Ochoa   ,,991.42
Linje 8163 har ugyldig email: ,,,
Linje 8172 har ugyldig email: ,,,
Linje 8173 har ugyldig email: 8172,Kaitlyn Baldwin,,979.52
Linje 8209 har ugyldig email: ,,,
Linje 8223 har ugyldig email: ,,,
Linje 8230 har ugyldig email: 8229,Kimberly Jennings MD,kimberly.jenningsyahoo.com,220.29
Linje 8234 har ugyldig email: ,,,
Linje 8256 har ugyldig email: ,,,
Linje 8268 har ugyldig email: ,,,
Linje 8285 har ugyldig email: 8284,Christopher Watson,,362.78
Linje 8296 har ugyldig email: ,,,
Linje 8302 har ugyldig email: 8301,Denise Parks,,745.26
Linje 8304 har ugyldig email: 8303,Julia Henderson,,170.91
Linje 8311 har ugyldig email: ,,,
Linje 8312 har ugyldig email: ,,,
Linje 8316 har ugyldig email: ,,,
Linje 8327 har ugyldig email: 8326,Luis Lopez,luis.lopezyahoo.com,101.34
Linje 8328 har ugyldig email: ,,,
Linje 8344 har ugyldig email: 8343,Melissa Zuniga,melissa.zunigayahoo.com,52.09
Linje 8364 har ugyldig email: ,,,
Linje 8378 har ugyldig email: 8377,James Adams,,734.07
Linje 8382 har ugyldig email: 8381,Pamela Nash,pamela.nashgmail.com,767.31
Linje 8396 har ugyldig email: ,,,
Linje 8421 har ugyldig email: 8420,Gerald Hayes,,348.41
Linje 8435 har ugyldig email: ,,,
Linje 8436 har ugyldig email: 8435,Joseph Espinoza,,19.55
Linje 8438 har ugyldig email: ,,,
Linje 8442 har ugyldig email: 8441,Mitchell Cummings,,421.82
Linje 8456 har ugyldig email: ,,,
Linje 8484 har ugyldig email: 8483,Tracy Floyd,,197.34
Linje 8492 har ugyldig email: ,,,
Linje 8493 har ugyldig email: 8492,Adam Singh,,10.57
Linje 8494 har ugyldig email: ,,,
Linje 8495 har ugyldig email: 8494,Christopher Russell,,799.86
Linje 8515 har ugyldig email: 8514,Kyle Blair,,396.41
Linje 8519 har ugyldig email: ,,,
Linje 8531 har ugyldig email: 8530,Kathryn Stewart,,766.46
Linje 8543 har ugyldig email: ,,,
Linje 8555 har ugyldig email: ,,,
Linje 8580 har ugyldig email: 8579,Ryan Kline,ryan.klinehotmail.com,541.68
Linje 8596 har ugyldig email: ,,,
Linje 8603 har ugyldig email: ,,,
Linje 8605 har ugyldig email: ,,,
Linje 8609 har ugyldig email: 8608,Samantha Turner,,206.29
Linje 8622 har ugyldig email: ,,,
Linje 8625 har ugyldig email: 8624,Wendy Butler,,835.04
Linje 8627 har ugyldig email: 8626,Micheal Daniels,,755.41
Linje 8630 har ugyldig email: ,,,
Linje 8633 har ugyldig email: ,,,
Linje 8661 har ugyldig email: ,,,
Linje 8667 har ugyldig email: 8666,Nicholas Hardin,nicholas.hardinhotmail.com,671.35
Linje 8669 har ugyldig email: ,,,
Linje 8671 har ugyldig email: 8670,Nicole Oconnor,nicole.oconnoryahoo.com,420.56
Linje 8680 har ugyldig email: ,,,
Linje 8694 har ugyldig email: ,,,
Linje 8708 har ugyldig email: ,,,
Linje 8709 har ugyldig email: ,,,
Linje 8713 har ugyldig email: 8712,Christina Moran,christina.morangmail.com,341.69
Linje 8720 har ugyldig email: ,,,
Linje 8749 har ugyldig email: 8748,Stephanie Poole,,341.31
Linje 8773 har ugyldig email: ,,,
Linje 8782 har ugyldig email: ,,,
Linje 8786 har ugyldig email: ,,,
Linje 8798 har ugyldig email: 8797,Darren Anderson,darren.andersonhotmail.com,109.62
Linje 8801 har ugyldig email: ,,,
Linje 8805 har ugyldig email: 8804,Michael Daniel,,74.48
Linje 8818 har ugyldig email: ,,,
Linje 8839 har ugyldig email: ,,,
Linje 8840 har ugyldig email: ,,,
Linje 8844 har ugyldig email: 8843,Linda Hammond,,556.13
Linje 8856 har ugyldig email: ,,,
Linje 8862 har ugyldig email: 8861,Timothy Rodriguez,timothy.rodriguezhotmail.com,452.69
Linje 8865 har ugyldig email: ,,,
Linje 8866 har ugyldig email: ,,,
Linje 8876 har ugyldig email: ,,,
Linje 8886 har ugyldig email: ,,,
Linje 8899 har ugyldig email: 8898,Nathan Palmer,,272.3
Linje 8902 har ugyldig email: 8901,Heather Morgan,,73.8
Linje 8907 har ugyldig email: 8906,Jennifer Braun,jennifer.braunyahoo.com,524.81
Linje 8908 har ugyldig email: ,,,
Linje 8911 har ugyldig email: ,,,
Linje 8916 har ugyldig email: 8915,Jennifer Simpson,jennifer.simpsonhotmail.com,577.19
Linje 8936 har ugyldig email: 8935,Courtney Santiago,,106.15
Linje 8939 har ugyldig email: 8938,Cody Brown,,718.39
Linje 8943 har ugyldig email: -52,Shannon Klein,,856.17
Linje 8946 har ugyldig email: 8945,Kevin Chen,,231.29
Linje 8950 har ugyldig email: ,,,
Linje 8961 har ugyldig email: 8960,Jackson Moore,,899.17
Linje 8971 har ugyldig email: ,,,
Linje 8984 har ugyldig email: 8983,John Kidd Jr.,,473.73
Linje 8992 har ugyldig email: ,,,
Linje 9005 har ugyldig email: 9004,Amy Stone,amy.stonegmail.com,208.64
Linje 9008 har ugyldig email: ,,,
Linje 9016 har ugyldig email: 9015,Madison Grant,,329.43
Linje 9027 har ugyldig email: ,,,
Linje 9038 har ugyldig email: 9037,Kelly Ortiz,kelly.ortizgmail.com,244.24
Linje 9044 har ugyldig email: 9043,Michael Mccarthy,michael.mccarthyyahoo.com,811.31
Linje 9049 har ugyldig email: ,,,
Linje 9055 har ugyldig email: ,,,
Linje 9073 har ugyldig email: ,,,
Linje 9075 har ugyldig email: 9074,Steven Davis,,100.37
Linje 9094 har ugyldig email: 9093,Susan Leonard,susan.leonardgmail.com,626.46
Linje 9103 har ugyldig email: ,,,
Linje 9108 har ugyldig email: 9107,Derrick Elliott,,475.24
Linje 9119 har ugyldig email: ,,,
Linje 9123 har ugyldig email: ,,,
Linje 9131 har ugyldig email: ,,,
Linje 9144 har ugyldig email: ,,,
Linje 9152 har ugyldig email: ,,,
Linje 9168 har ugyldig email: ,Amy Hall,amy.hallhotmail.com,738.83
Linje 9188 har ugyldig email: 9187,Joseph Williams,,285.0
Linje 9191 har ugyldig email: ,,,
Linje 9198 har ugyldig email: 9197,Roy Gibbs,,91.69
Linje 9202 har ugyldig email: 9201,Timothy Serrano,timothy.serranoyahoo.com,386.47
Linje 9205 har ugyldig email: ,,,
Linje 9208 har ugyldig email: 9207,Lawrence Roberts,,703.93
Linje 9222 har ugyldig email: 9221,Wendy Mack,,468.61
Linje 9226 har ugyldig email: 9225,Susan Ortiz,,861.06
Linje 9227 har ugyldig email: ,,,
Linje 9231 har ugyldig email: ,,,
Linje 9235 har ugyldig email: ,,,
Linje 9256 har ugyldig email: ,,,
Linje 9262 har ugyldig email: ,,,
Linje 9272 har ugyldig email: ,,,
Linje 9286 har ugyldig email: 9285,Katherine Clay,,,800.68
Linje 9299 har ugyldig email: 9298,Douglas Mendoza,,634.01
Linje 9310 har ugyldig email: ,,,
Linje 9312 har ugyldig email: ,,,
Linje 9327 har ugyldig email: 9326,Jesse Jones,,25.64
Linje 9348 har ugyldig email: ,,,
Linje 9353 har ugyldig email: 9352,Lindsay Webb,,678.45
Linje 9357 har ugyldig email: 9356,Amy Lewis,,657.79
Linje 9359 har ugyldig email: 9358,Kayla Davis,kayla.davishotmail.com,746.14
Linje 9370 har ugyldig email: ,,,
Linje 9375 har ugyldig email: ,,,
Linje 9381 har ugyldig email: 9380,Tanner Pearson,,66.91
Linje 9419 har ugyldig email: ,,,
Linje 9434 har ugyldig email: 9433,John Santana,,774.66
Linje 9436 har ugyldig email: 9435,Mark Ferguson,,116.04
Linje 9459 har ugyldig email: ,,,
Linje 9470 har ugyldig email: 9469,Sharon Watson,,552.03
Linje 9474 har ugyldig email: 9473,Michelle Alexander,,956.31
Linje 9506 har ugyldig email: ,,,
Linje 9507 har ugyldig email: ,,,
Linje 9516 har ugyldig email: ,,,
Linje 9523 har ugyldig email: 9522,Billy Wilson,,573.45
Linje 9542 har ugyldig email: -150,Joseph Gonzales,,344.31
Linje 9547 har ugyldig email: 9546,Robert Dalton,,595.38
Linje 9552 har ugyldig email: 9551,Albert Erickson,,270.12
Linje 9556 har ugyldig email: ,,,
Linje 9558 har ugyldig email: ,,,
Linje 9574 har ugyldig email: 9573,Reginald Gutierrez,,876.36
Linje 9587 har ugyldig email: ,,,
Linje 9599 har ugyldig email: 9598,Lisa Fernandez,,962.18
Linje 9608 har ugyldig email: 9607,Randy Cobb,,31.68
Linje 9618 har ugyldig email: 9617,Rhonda Ewing,,518.55
Linje 9652 har ugyldig email: ,,,
Linje 9660 har ugyldig email: ,,,
Linje 9672 har ugyldig email: ,,,
Linje 9677 har ugyldig email: ,,,
Linje 9694 har ugyldig email: ,,,
Linje 9706 har ugyldig email: 9705,Kevin Wu,kevin.wuyahoo.com,143.0
Linje 9721 har ugyldig email: 4406,Wayne Estrada,,678.9
Linje 9723 har ugyldig email: 9722,Jessica Fox,,685.23
Linje 9727 har ugyldig email: 9726,Carlos Williams,,478.32
Linje 9741 har ugyldig email: ,,,
Linje 9754 har ugyldig email: 9753,Edward Jackson,,910.93
Linje 9760 har ugyldig email: ,,,
Linje 9767 har ugyldig email: ,,,
Linje 9820 har ugyldig email: ,,,
Linje 9821 har ugyldig email: 9820,Brian Forbes,,195.6
Linje 9833 har ugyldig email: 9832,Jonathan Peters,,675.87
Linje 9853 har ugyldig email: 9852,Sherry Miller,,842.4
Linje 9866 har ugyldig email: 9865,Connie Peterson,connie.petersongmail.com,179.51
Linje 9883 har ugyldig email: 9882,Christina Cervantes,,370.49
Linje 9908 har ugyldig email: 9907,Jon Mckenzie,jon.mckenziehotmail.com,270.82
Linje 9922 har ugyldig email: 9921,Amy Martinez,amy.martinezgmail.com,749.39
Linje 9928 har ugyldig email: ,,,
Linje 9937 har ugyldig email: ,,,
Linje 9962 har ugyldig email: 9961,Angel Ellis,,243.82
Linje 9966 har ugyldig email: 9965,Cody Schultz,,490.7
Linje 9969 har ugyldig email: ,,,
Linje 9986 har ugyldig email: 9985,Linda Schneider,,785.43
Linje 9990 har ugyldig email: 9989,Colleen Burns,,323.32
